,Year,Month,Day,avgtempC,windspeedKmph,humidity,visibilityKm,pressureInches,cloudcover,HeatIndexC,weatherDesc,totalprecipMM
1614,2012,12,1,21,9,60,10,30,6,21,12,0
1615,2012,12,2,21,11,63,9,30,4,21,12,0
1616,2012,12,3,20,14,76,9,30,53,21,1,0.2
1617,2012,12,4,21,14,87,6,30,75,21,6,2
1618,2012,12,5,22,16,80,8,30,63,24,2,0.8
1619,2012,12,6,22,15,79,10,30,51,22,2,0.3
1620,2012,12,7,22,12,67,8,30,24,22,12,0
1621,2012,12,8,22,9,65,8,30,9,22,12,0
1622,2012,12,9,23,8,61,10,30,2,23,12,0
1623,2012,12,10,23,10,55,10,30,1,23,12,0
1624,2012,12,11,22,11,59,10,30,2,23,12,0
1625,2012,12,12,23,8,65,10,30,4,23,12,0
1626,2012,12,13,22,8,65,10,30,14,23,12,0
1627,2012,12,14,21,13,62,10,30,8,21,12,0
1628,2012,12,15,20,14,67,10,30,4,20,12,0
1629,2012,12,16,20,16,69,10,30,8,20,12,0
1630,2012,12,17,20,18,74,10,30,31,21,12,0
1631,2012,12,18,20,16,72,8,30,24,21,12,0
1632,2012,12,19,21,14,66,10,30,9,21,12,0
1633,2012,12,20,21,15,72,8,30,23,21,12,0
1634,2012,12,21,21,14,69,8,30,27,21,12,0
1635,2012,12,22,21,12,61,10,30,4,21,12,0
1636,2012,12,23,21,13,69,9,30,15,21,12,0
1637,2012,12,24,21,12,68,9,30,26,21,12,0.1
1638,2012,12,25,21,12,70,8,30,30,21,12,0
1639,2012,12,26,21,15,70,10,30,15,21,12,0
1640,2012,12,27,21,12,70,9,30,18,21,12,0
1641,2012,12,28,22,11,69,8,30,38,22,12,0
1642,2012,12,29,23,14,77,10,30,61,24,6,2.9
1643,2012,12,30,24,14,74,9,30,44,25,1,1.5
1644,2012,12,31,23,14,78,9,30,47,24,1,1.1
1645,2013,1,1,23,12,69,8,30,30,23,12,0
1646,2013,1,2,23,8,59,10,30,4,24,12,0
1647,2013,1,3,25,8,54,10,30,3,25,12,0
1648,2013,1,4,24,9,57,10,30,12,24,12,0
1649,2013,1,5,24,10,60,10,30,14,24,12,0
1650,2013,1,6,24,9,64,10,30,15,24,12,0
1651,2013,1,7,23,11,65,9,30,17,24,12,0
1652,2013,1,8,24,9,50,10,30,5,24,12,0
1653,2013,1,9,23,11,51,10,30,5,23,12,0
1654,2013,1,10,23,10,56,10,30,4,23,12,0
1655,2013,1,11,22,12,58,9,30,8,22,12,0
1656,2013,1,12,22,11,59,9,30,9,22,12,0
1657,2013,1,13,23,12,47,10,30,0,22,12,0
1658,2013,1,14,23,12,45,10,30,0,22,12,0
1659,2013,1,15,22,13,53,10,30,0,22,12,0
1660,2013,1,16,21,15,60,10,30,2,21,12,0
1661,2013,1,17,20,15,64,9,30,10,20,12,0
1662,2013,1,18,21,12,64,8,30,24,21,12,0
1663,2013,1,19,22,11,61,9,30,23,22,12,0
1664,2013,1,20,23,9,57,9,30,9,22,12,0
1665,2013,1,21,23,12,57,10,30,22,23,12,0
1666,2013,1,22,22,14,52,10,30,1,21,12,0
1667,2013,1,23,21,13,53,10,30,2,21,12,0
1668,2013,1,24,22,13,54,9,30,9,21,12,0
1669,2013,1,25,21,14,56,9,30,9,21,12,0
1670,2013,1,26,21,14,52,10,30,1,21,12,0
1671,2013,1,27,22,14,52,10,30,2,21,12,0
1672,2013,1,28,22,10,56,10,30,10,22,12,0
1673,2013,1,29,23,11,60,9,30,27,22,12,0
1674,2013,1,30,22,15,61,9,30,22,22,12,0
1675,2013,1,31,22,16,59,10,30,19,22,12,0
1676,2013,2,1,21,14,52,10,30,4,21,12,0
1677,2013,2,2,22,12,42,10,30,0,21,12,0
1678,2013,2,3,22,12,39,10,30,0,21,12,0
1679,2013,2,4,23,12,56,10,30,2,23,12,0
1680,2013,2,5,23,13,69,10,30,33,23,12,0
1681,2013,2,6,24,12,66,10,30,35,24,12,0.3
1682,2013,2,7,25,10,55,10,30,26,25,12,0
1683,2013,2,8,26,8,52,9,30,31,26,12,2.3
1684,2013,2,9,25,15,45,10,30,14,25,12,0
1685,2013,2,10,23,17,54,10,30,5,23,12,0
1686,2013,2,11,22,18,62,9,30,15,22,12,0
1687,2013,2,12,24,16,52,10,30,11,24,12,0
1688,2013,2,13,24,16,47,10,30,12,24,12,0
1689,2013,2,14,23,14,65,10,30,38,24,1,0.1
1690,2013,2,15,21,9,88,8,30,71,22,4,18.1
1691,2013,2,16,22,8,79,9,30,54,24,6,12.5
1692,2013,2,17,24,7,70,9,30,31,25,3,4.1
1693,2013,2,18,24,8,71,10,30,39,25,6,8
1694,2013,2,19,24,12,69,9,30,37,25,1,0.3
1695,2013,2,20,24,13,63,9,30,18,24,12,0
1696,2013,2,21,24,12,58,9,30,9,24,12,0
1697,2013,2,22,23,14,59,9,30,9,23,12,0
1698,2013,2,23,24,12,51,10,30,0,24,12,0
1699,2013,2,24,24,13,42,10,30,0,24,12,0
1700,2013,2,25,24,14,38,10,30,0,23,12,0
1701,2013,2,26,24,14,34,10,30,0,23,12,0
1702,2013,2,27,25,12,34,10,30,1,24,12,0
1703,2013,2,28,25,13,39,10,30,1,25,12,0
1704,2013,3,1,25,14,33,10,30,0,25,12,0
1705,2013,3,2,25,16,33,10,30,1,25,12,0
1706,2013,3,3,25,14,36,10,30,0,25,12,0
1707,2013,3,4,25,15,34,10,30,2,25,12,0
1708,2013,3,5,25,17,51,10,30,9,25,12,0
1709,2013,3,6,24,18,68,10,30,39,26,1,2.6
1710,2013,3,7,24,15,68,9,30,35,26,1,9.3
1711,2013,3,8,25,12,61,10,30,42,26,1,0
1712,2013,3,9,26,11,53,10,30,16,27,12,0.2
1713,2013,3,10,27,11,52,10,30,18,28,1,0
1714,2013,3,11,27,10,46,10,30,13,28,12,0
1715,2013,3,12,28,8,41,10,30,10,28,12,0
1716,2013,3,13,28,10,36,10,30,10,28,12,0
1717,2013,3,14,27,12,40,10,30,8,27,12,0
1718,2013,3,15,26,13,46,10,30,3,26,12,0
1719,2013,3,16,26,13,52,10,30,9,26,12,0
1720,2013,3,17,27,10,45,10,30,8,27,12,0
1721,2013,3,18,27,11,36,10,30,5,27,12,0
1722,2013,3,19,28,10,37,10,30,4,28,12,0
1723,2013,3,20,28,11,39,10,30,7,28,12,0
1724,2013,3,21,28,10,34,10,30,7,28,12,0
1725,2013,3,22,29,8,33,10,30,5,29,12,0
1726,2013,3,23,28,13,32,10,30,7,27,12,0
1727,2013,3,24,27,13,35,10,30,4,27,12,0
1728,2013,3,25,29,7,44,10,30,11,30,12,0
1729,2013,3,26,30,7,41,10,30,13,31,12,0.7
1730,2013,3,27,30,8,42,10,30,14,31,12,0.6
1731,2013,3,28,30,9,40,10,30,4,30,12,0
1732,2013,3,29,30,7,45,10,30,17,30,12,0
1733,2013,3,30,31,9,45,10,30,19,31,1,0
1734,2013,3,31,29,9,50,10,30,34,30,12,2
1735,2013,4,1,30,7,50,10,30,38,31,6,5
1736,2013,4,2,29,6,52,10,30,31,31,3,8.2
1737,2013,4,3,30,7,53,10,30,32,31,1,2
1738,2013,4,4,30,9,45,10,30,15,31,12,0
1739,2013,4,5,31,8,46,10,30,27,32,12,1.4
1740,2013,4,6,30,10,42,10,30,16,30,12,0.1
1741,2013,4,7,31,7,40,10,30,8,31,12,0.1
1742,2013,4,8,29,10,50,10,30,23,30,1,0.6
1743,2013,4,9,30,10,43,10,30,15,30,12,0
1744,2013,4,10,30,10,40,10,30,7,29,12,0
1745,2013,4,11,30,10,38,10,30,4,30,12,0
1746,2013,4,12,30,13,39,10,30,2,30,12,0
1747,2013,4,13,30,11,41,10,30,0,30,12,0
1748,2013,4,14,31,7,43,10,30,10,32,12,0
1749,2013,4,15,30,9,49,10,30,20,30,12,0.9
1750,2013,4,16,30,11,43,10,30,10,29,12,0.1
1751,2013,4,17,31,7,34,10,30,5,31,12,0
1752,2013,4,18,30,9,38,10,30,18,30,12,0.6
1753,2013,4,19,29,9,46,10,30,27,29,1,2.2
1754,2013,4,20,30,7,41,10,30,24,30,12,0.3
1755,2013,4,21,29,7,40,10,30,15,29,12,1.1
1756,2013,4,22,28,11,51,10,30,25,29,1,0.8
1757,2013,4,23,29,9,52,10,30,25,30,12,1.9
1758,2013,4,24,29,6,55,8,30,34,30,4,14.6
1759,2013,4,25,29,9,55,9,30,30,30,3,5.4
1760,2013,4,26,29,8,54,10,30,32,30,12,4.8
1761,2013,4,27,29,8,51,10,30,27,30,1,1.8
1762,2013,4,28,29,7,50,10,30,40,30,6,1.7
1763,2013,4,29,29,8,50,10,30,31,30,1,1.2
1764,2013,4,30,30,13,40,10,30,8,30,12,0
1765,2013,5,1,30,11,41,10,30,1,30,12,0
1766,2013,5,2,31,7,41,10,30,6,32,12,2.5
1767,2013,5,3,30,8,52,9,30,27,31,1,6
1768,2013,5,4,30,8,51,10,30,18,31,12,2.4
1769,2013,5,5,30,6,55,10,30,28,31,12,1
1770,2013,5,6,31,7,47,10,30,16,32,12,0
1771,2013,5,7,31,7,43,10,30,11,31,12,0
1772,2013,5,8,31,7,48,10,30,13,32,12,0.3
1773,2013,5,9,31,8,52,10,30,24,32,12,1.2
1774,2013,5,10,31,9,50,10,30,18,32,12,0.1
1775,2013,5,11,30,10,51,10,30,19,31,12,0.6
1776,2013,5,12,29,14,54,10,30,16,30,12,0
1777,2013,5,13,29,10,44,10,30,25,29,12,0
1778,2013,5,14,27,15,49,10,30,10,28,12,0
1779,2013,5,15,28,14,47,10,30,10,29,12,0
1780,2013,5,16,30,11,43,10,30,14,30,12,0
1781,2013,5,17,31,8,41,10,30,22,31,12,0.2
1782,2013,5,18,30,8,49,9,30,41,32,1,5
1783,2013,5,19,31,7,49,10,30,40,32,1,0.7
1784,2013,5,20,30,7,54,9,30,45,32,12,44
1785,2013,5,21,29,10,54,9,30,15,31,12,26.5
1786,2013,5,22,28,16,61,9,30,18,30,12,1.7
1787,2013,5,23,29,16,60,10,30,18,30,12,1.8
1788,2013,5,24,28,17,51,10,30,9,29,12,0
1789,2013,5,25,28,17,52,10,30,28,29,12,3.3
1790,2013,5,26,26,17,68,9,30,17,28,12,0.5
1791,2013,5,27,27,15,63,10,30,16,28,12,1.6
1792,2013,5,28,27,13,63,9,30,35,28,12,4.9
1793,2013,5,29,25,13,71,8,30,64,27,1,18.2
1794,2013,5,30,26,12,72,8,30,48,27,1,7.7
1795,2013,5,31,25,11,75,9,30,49,27,1,9.9
1796,2013,6,1,23,13,82,8,30,79,25,6,44.5
1797,2013,6,2,22,14,86,8,30,78,24,6,45.4
1798,2013,6,3,22,17,83,8,30,66,23,2,17.7
1799,2013,6,4,24,14,70,10,30,39,26,1,0.7
1800,2013,6,5,26,11,69,9,30,32,28,3,9.8
1801,2013,6,6,26,13,74,9,30,36,27,3,2.7
1802,2013,6,7,24,17,74,10,30,56,26,3,4.4
1803,2013,6,8,24,21,71,9,30,40,25,1,0.5
1804,2013,6,9,24,23,67,10,30,41,25,1,0.4
1805,2013,6,10,25,20,68,10,30,34,26,12,2.2
1806,2013,6,11,23,20,76,9,30,69,25,2,2.2
1807,2013,6,12,22,22,73,9,30,75,23,1,2
1808,2013,6,13,23,25,66,10,30,37,25,1,0
1809,2013,6,14,24,25,69,10,30,44,25,1,0.3
1810,2013,6,15,24,25,68,10,30,48,25,1,0
1811,2013,6,16,24,23,68,10,30,44,25,1,0.4
1812,2013,6,17,24,23,71,10,30,44,24,1,0.2
1813,2013,6,18,23,21,72,10,30,68,25,7,0.2
1814,2013,6,19,24,20,69,10,30,53,26,1,0.6
1815,2013,6,20,25,19,67,10,30,44,26,1,1
1816,2013,6,21,25,20,66,10,30,33,26,1,3.3
1817,2013,6,22,25,20,67,10,30,41,26,1,1.7
1818,2013,6,23,24,23,67,10,30,50,25,1,0.2
1819,2013,6,24,23,22,73,9,30,62,24,1,2.2
1820,2013,6,25,24,22,69,10,30,42,25,1,2.3
1821,2013,6,26,24,19,70,9,30,43,26,3,4.3
1822,2013,6,27,25,18,69,10,30,50,26,1,2.9
1823,2013,6,28,25,17,65,9,30,43,26,1,5.9
1824,2013,6,29,24,16,70,10,30,34,25,1,2
1825,2013,6,30,24,17,67,10,30,29,25,12,2.1
1826,2013,7,1,25,19,65,10,30,33,26,12,1.3
1827,2013,7,2,24,22,69,10,30,39,24,1,0.6
1828,2013,7,3,24,23,69,10,30,49,25,1,2.1
1829,2013,7,4,24,19,67,10,30,40,25,12,3.3
1830,2013,7,5,25,17,67,10,30,33,26,1,0.8
1831,2013,7,6,25,15,66,9,30,38,26,1,10.3
1832,2013,7,7,24,17,73,9,30,52,25,1,2.8
1833,2013,7,8,24,18,71,9,30,50,25,3,1.7
1834,2013,7,9,24,18,70,10,30,45,25,3,2.6
1835,2013,7,10,24,19,72,9,30,53,25,1,12.1
1836,2013,7,11,23,19,72,9,30,50,24,1,1
1837,2013,7,12,23,20,72,7,30,59,25,1,1
1838,2013,7,13,24,18,70,8,30,50,25,1,1.1
1839,2013,7,14,25,17,67,10,30,36,26,12,0.2
1840,2013,7,15,25,18,68,10,30,34,26,1,7.9
1841,2013,7,16,24,20,67,10,30,47,26,3,0.9
1842,2013,7,17,23,18,74,9,30,54,24,3,4
1843,2013,7,18,22,20,77,9,30,53,24,1,10.8
1844,2013,7,19,22,21,82,9,30,78,23,6,15.9
1845,2013,7,20,22,20,80,10,30,80,24,7,5.1
1846,2013,7,21,22,20,80,10,30,71,24,7,1.8
1847,2013,7,22,22,22,78,9,30,67,24,6,1.8
1848,2013,7,23,22,24,80,7,30,78,23,10,3.9
1849,2013,7,24,21,22,85,6,30,81,22,10,4.4
1850,2013,7,25,23,25,77,10,30,66,24,3,0.8
1851,2013,7,26,22,23,78,10,30,65,24,2,0.3
1852,2013,7,27,23,17,74,10,30,56,25,6,1.3
1853,2013,7,28,24,20,71,10,30,56,26,1,1.1
1854,2013,7,29,23,20,73,10,30,58,24,1,0.3
1855,2013,7,30,22,23,75,10,30,65,23,2,0.8
1856,2013,7,31,22,28,74,10,30,57,23,3,1
1857,2013,8,1,21,26,79,10,30,83,23,7,0.5
1858,2013,8,2,23,25,73,10,30,54,24,1,1.1
1859,2013,8,3,23,20,72,10,30,55,25,1,1.3
1860,2013,8,4,24,17,72,8,30,48,25,1,18.8
1861,2013,8,5,23,17,76,9,30,61,25,3,9.4
1862,2013,8,6,23,17,75,10,30,62,24,1,0.9
1863,2013,8,7,23,15,73,9,30,47,25,1,0.1
1864,2013,8,8,24,15,72,10,30,39,25,1,4
1865,2013,8,9,24,16,71,10,30,43,25,3,1.2
1866,2013,8,10,24,16,72,10,30,48,25,1,3.4
1867,2013,8,11,25,14,69,9,30,38,26,1,4.7
1868,2013,8,12,24,14,74,10,30,44,26,1,2.9
1869,2013,8,13,24,14,74,9,30,56,26,1,3.6
1870,2013,8,14,23,14,76,10,30,60,25,2,3.6
1871,2013,8,15,23,14,79,10,30,67,24,2,2.3
1872,2013,8,16,23,14,82,9,30,73,25,6,3.6
1873,2013,8,17,22,14,83,9,30,80,22,7,0.7
1874,2013,8,18,23,17,77,10,30,49,24,1,0.4
1875,2013,8,19,22,16,79,10,30,60,24,1,0.7
1876,2013,8,20,23,19,74,10,30,48,25,3,0.8
1877,2013,8,21,23,20,75,9,30,55,24,2,5.5
1878,2013,8,22,23,19,75,10,30,46,24,1,0.9
1879,2013,8,23,23,18,72,10,30,42,24,1,3.9
1880,2013,8,24,23,16,73,10,30,38,25,1,1.5
1881,2013,8,25,24,14,73,8,30,38,25,1,4.5
1882,2013,8,26,25,13,70,9,30,35,26,12,3.7
1883,2013,8,27,25,11,69,8,30,25,26,12,9.3
1884,2013,8,28,25,10,70,9,30,35,26,12,5.9
1885,2013,8,29,25,9,72,8,30,32,27,3,20.5
1886,2013,8,30,26,6,72,8,30,29,28,1,19.1
1887,2013,8,31,26,5,70,9,30,34,28,4,14.9
1888,2013,9,1,26,6,68,10,30,27,28,3,4.1
1889,2013,9,2,26,5,71,9,30,32,29,3,9.6
1890,2013,9,3,24,12,77,10,30,40,26,3,4.4
1891,2013,9,4,24,10,75,9,30,54,25,3,3.1
1892,2013,9,5,23,10,81,6,30,85,25,7,43.5
1893,2013,9,6,23,11,81,8,30,55,24,15,36.1
1894,2013,9,7,23,11,83,7,30,71,24,1,4.5
1895,2013,9,8,23,10,84,9,30,79,24,6,10.2
1896,2013,9,9,22,11,85,8,30,74,23,16,8.6
1897,2013,9,10,23,11,83,7,30,71,24,3,3.5
1898,2013,9,11,23,11,84,7,30,70,24,6,5
1899,2013,9,12,23,9,86,5,30,74,25,6,13.8
1900,2013,9,13,23,10,84,6,30,73,25,2,22.9
1901,2013,9,14,24,9,84,5,30,74,26,1,5.8
1902,2013,9,15,24,13,81,7,30,59,25,1,5.1
1903,2013,9,16,24,14,81,8,30,56,25,6,4.8
1904,2013,9,17,23,15,82,10,30,73,24,6,5.1
1905,2013,9,18,22,16,87,10,30,76,23,6,5.3
1906,2013,9,19,23,18,79,10,30,57,24,1,0.5
1907,2013,9,20,22,21,83,10,30,68,23,6,2.4
1908,2013,9,21,22,16,86,8,30,64,23,3,3.1
1909,2013,9,22,22,17,77,10,30,34,24,12,0
1910,2013,9,23,23,15,73,9,30,31,24,12,0
1911,2013,9,24,23,13,76,9,30,38,24,1,0.5
1912,2013,9,25,23,12,77,7,30,43,24,3,7.8
1913,2013,9,26,24,10,74,8,30,37,25,12,2.3
1914,2013,9,27,24,9,70,8,30,33,25,12,0
1915,2013,9,28,24,11,72,8,30,47,25,12,0.1
1916,2013,9,29,23,14,71,9,30,32,24,12,0.3
1917,2013,9,30,22,15,80,8,30,58,23,1,6.8
1918,2013,10,1,23,12,80,9,30,53,25,3,4.4
1919,2013,10,2,23,9,83,7,30,54,24,3,6.1
1920,2013,10,3,23,12,74,8,30,43,24,12,0
1921,2013,10,4,23,14,73,9,30,29,23,12,0
1922,2013,10,5,22,14,74,6,30,56,23,12,1.1
1923,2013,10,6,23,12,80,8,30,53,24,1,4.4
1924,2013,10,7,24,7,80,7,30,50,25,1,8.2
1925,2013,10,8,24,8,83,8,30,50,25,6,33.5
1926,2013,10,9,23,11,86,7,30,67,24,6,3.5
1927,2013,10,10,23,11,81,7,30,55,24,1,1.2
1928,2013,10,11,23,13,75,9,30,43,24,12,0
1929,2013,10,12,22,16,77,10,30,38,23,1,0.5
1930,2013,10,13,23,15,81,9,30,58,24,12,10.7
1931,2013,10,14,23,11,80,7,30,56,25,3,5.8
1932,2013,10,15,24,6,83,9,30,50,25,6,18.5
1933,2013,10,16,24,8,80,10,30,42,26,6,5.4
1934,2013,10,17,24,9,78,9,30,36,25,3,1.6
1935,2013,10,18,23,9,80,9,30,43,24,12,5.1
1936,2013,10,19,23,8,80,10,30,34,24,3,3.3
1937,2013,10,20,22,9,77,9,30,59,22,1,0.7
1938,2013,10,21,20,13,81,8,30,65,21,16,11.5
1939,2013,10,22,20,9,96,6,30,89,20,8,11.4
1940,2013,10,23,22,12,87,7,30,62,22,1,3.2
1941,2013,10,24,22,13,86,8,30,65,24,4,20
1942,2013,10,25,22,13,89,9,30,84,24,6,26.7
1943,2013,10,26,23,10,87,9,30,71,24,6,9.2
1944,2013,10,27,23,9,80,8,30,43,24,12,0.8
1945,2013,10,28,23,7,88,8,30,73,24,6,6.9
1946,2013,10,29,23,10,75,10,30,36,24,1,2.6
1947,2013,10,30,23,9,79,9,30,47,24,6,4
1948,2013,10,31,23,8,77,10,30,38,24,3,0.8
1949,2013,11,1,23,10,82,7,30,46,23,3,1.5
1950,2013,11,2,23,11,83,7,30,58,25,1,2.4
1951,2013,11,3,22,13,85,9,30,66,23,6,3.3
1952,2013,11,4,22,15,82,7,30,55,23,3,1.2
1953,2013,11,5,21,14,80,8,30,42,22,1,0
1954,2013,11,6,21,12,80,7,30,47,22,1,0.1
1955,2013,11,7,22,10,77,7,30,43,22,12,0
1956,2013,11,8,22,9,74,9,30,21,22,12,0
1957,2013,11,9,21,11,72,8,30,24,21,12,0
1958,2013,11,10,21,11,75,7,30,23,22,12,0
1959,2013,11,11,21,11,76,8,30,38,22,12,0
1960,2013,11,12,21,8,76,10,30,41,22,1,0
1961,2013,11,13,22,10,72,9,30,22,22,12,0
1962,2013,11,14,21,10,66,10,30,17,22,12,0
1963,2013,11,15,20,13,63,10,30,8,20,12,0
1964,2013,11,16,19,14,87,7,30,63,19,1,25.7
1965,2013,11,17,21,17,84,10,30,63,22,1,3.8
1966,2013,11,18,21,13,86,6,30,66,22,1,2.4
1967,2013,11,19,22,9,69,8,30,33,22,12,0
1968,2013,11,20,22,10,60,10,30,5,22,12,0
1969,2013,11,21,22,8,63,10,30,4,23,12,0
1970,2013,11,22,22,7,53,10,30,10,22,12,0
1971,2013,11,23,23,7,69,10,30,21,24,12,1.7
1972,2013,11,24,22,8,83,5,30,61,23,12,3.2
1973,2013,11,25,22,6,80,6,30,56,24,12,1.9
1974,2013,11,26,23,8,74,8,30,38,24,12,0
1975,2013,11,27,23,10,69,10,30,12,23,12,0
1976,2013,11,28,21,9,58,10,30,8,21,12,0
1977,2013,11,29,21,10,68,9,30,19,22,12,0.1
1978,2013,11,30,22,10,70,8,30,31,22,12,0.1
1979,2013,12,1,22,11,80,9,30,57,23,6,7.6
1980,2013,12,2,22,11,81,8,30,57,23,1,4.2
1981,2013,12,3,21,14,79,8,30,43,21,1,0.5
1982,2013,12,4,20,15,75,10,30,23,21,12,0
1983,2013,12,5,20,15,69,10,30,18,20,12,0
1984,2013,12,6,20,13,62,10,30,1,20,12,0
1985,2013,12,7,20,13,63,10,30,6,20,12,0
1986,2013,12,8,21,12,70,10,30,20,21,12,0
1987,2013,12,9,21,12,53,10,30,2,22,12,0
1988,2013,12,10,21,11,32,10,30,0,20,12,0
1989,2013,12,11,21,12,36,10,30,0,21,12,0
1990,2013,12,12,21,20,63,10,30,40,21,1,0
1991,2013,12,13,21,17,79,9,30,54,22,3,0.6
1992,2013,12,14,22,11,75,9,30,54,23,1,0.3
1993,2013,12,15,22,11,64,8,30,17,23,12,0
1994,2013,12,16,20,13,45,10,30,0,20,12,0
1995,2013,12,17,19,12,71,9,30,9,20,12,0
1996,2013,12,18,19,11,74,8,30,27,19,12,0
1997,2013,12,19,20,7,70,9,30,11,20,12,0
1998,2013,12,20,21,6,61,9,30,4,21,12,0
1999,2013,12,21,21,10,63,10,30,4,21,12,0
2000,2013,12,22,19,12,73,8,30,31,20,12,0
2001,2013,12,23,19,15,74,9,30,25,20,12,0
2002,2013,12,24,19,16,77,10,30,35,20,12,0.2
2003,2013,12,25,20,13,74,8,31,31,20,12,0
2004,2013,12,26,20,12,68,8,30,20,20,12,0
2005,2013,12,27,19,11,71,8,30,21,20,12,0
2006,2013,12,28,20,11,76,8,30,38,20,12,0
2007,2013,12,29,20,10,69,8,30,27,20,12,0
2008,2013,12,30,19,13,68,9,30,23,19,12,0
2009,2013,12,31,19,15,74,10,30,26,20,12,0
2010,2014,1,1,19,15,76,9,30,55,20,1,0.5
2011,2014,1,2,20,13,74,8,30,28,21,1,0.01
2012,2014,1,3,20,13,71,9,30,22,21,12,0
2013,2014,1,4,21,12,53,10,30,4,21,12,0
2014,2014,1,5,22,10,57,10,30,4,21,12,0
2015,2014,1,6,23,11,57,10,30,2,23,12,0
2016,2014,1,7,21,14,61,10,30,6,21,12,0
2017,2014,1,8,20,16,69,10,30,15,20,12,0
2018,2014,1,9,21,13,70,8,30,23,21,12,0
2019,2014,1,10,21,11,68,8,30,26,21,12,0
2020,2014,1,11,22,11,63,9,30,15,21,12,0
2021,2014,1,12,22,12,62,9,30,9,22,12,0
2022,2014,1,13,22,13,60,10,30,10,22,12,0
2023,2014,1,14,21,14,63,10,30,28,21,1,0
2024,2014,1,15,21,13,63,10,30,13,21,12,0
2025,2014,1,16,22,12,71,9,30,33,22,12,0
2026,2014,1,17,21,13,70,10,30,40,22,12,0
2027,2014,1,18,21,14,67,10,30,23,21,12,0
2028,2014,1,19,21,16,72,10,31,28,21,12,0.1
2029,2014,1,20,21,17,69,10,31,38,21,12,0.06
2030,2014,1,21,20,17,70,10,31,25,20,12,0.01
2031,2014,1,22,20,17,69,10,30,26,20,12,0
2032,2014,1,23,21,15,64,10,30,21,21,12,0
2033,2014,1,24,22,13,66,10,30,24,22,12,0.02
2034,2014,1,25,21,14,66,9,30,21,21,12,0
2035,2014,1,26,20,16,63,10,30,11,21,12,0
2036,2014,1,27,20,17,66,9,30,21,20,12,0
2037,2014,1,28,20,15,63,10,30,29,20,12,0.01
2038,2014,1,29,21,13,62,9,30,24,21,12,0
2039,2014,1,30,21,13,59,10,30,13,22,12,0
2040,2014,1,31,22,13,53,10,30,8,21,12,0
2041,2014,2,1,21,15,69,9,30,36,22,12,0
2042,2014,2,2,22,17,63,10,30,23,23,12,0.3
2043,2014,2,3,23,13,51,10,30,1,23,12,0
2044,2014,2,4,24,10,46,10,30,0,24,12,0
2045,2014,2,5,25,9,40,10,30,0,24,12,0
2046,2014,2,6,24,12,37,10,30,0,23,12,0
2047,2014,2,7,23,12,36,10,30,0,23,12,0
2048,2014,2,8,24,10,36,10,30,0,24,12,0
2049,2014,2,9,25,9,35,10,30,2,24,12,0
2050,2014,2,10,25,7,38,10,30,4,25,12,0
2051,2014,2,11,24,11,44,10,30,6,24,12,0
2052,2014,2,12,24,10,51,10,30,15,24,12,0
2053,2014,2,13,24,11,53,10,30,25,24,1,0
2054,2014,2,14,25,8,56,10,30,43,25,2,0
2055,2014,2,15,25,7,55,10,30,37,26,12,0.3
2056,2014,2,16,26,6,50,10,30,32,26,1,0.8
2057,2014,2,17,25,13,52,10,30,25,26,12,0
2058,2014,2,18,24,17,68,10,30,43,24,1,0.5
2059,2014,2,19,23,13,67,10,30,30,24,12,0.7
2060,2014,2,20,23,13,66,9,30,35,24,12,0.2
2061,2014,2,21,24,9,60,10,30,41,25,1,1.1
2062,2014,2,22,24,11,52,10,30,26,25,1,0
2063,2014,2,23,24,13,51,10,30,3,24,12,0
2064,2014,2,24,22,17,69,9,30,27,23,12,0
2065,2014,2,25,23,17,70,9,30,35,24,12,0.4
2066,2014,2,26,23,12,58,8,30,21,23,12,0
2067,2014,2,27,25,9,48,10,30,7,25,12,0
2068,2014,2,28,25,10,54,10,30,28,25,12,1.5
2069,2014,3,1,24,8,71,9,30,35,25,4,12
2070,2014,3,2,25,8,62,10,30,32,26,12,1.4
2071,2014,3,3,23,13,67,10,30,33,24,3,3.1
2072,2014,3,4,23,11,70,10,30,44,23,3,2.6
2073,2014,3,5,23,12,73,8,30,43,23,3,6.53
2074,2014,3,6,24,10,68,10,30,36,25,3,2.7
2075,2014,3,7,23,12,71,9,30,31,24,3,12.2
2076,2014,3,8,24,13,61,10,30,17,23,12,0
2077,2014,3,9,24,15,54,10,30,30,24,1,0
2078,2014,3,10,24,13,57,10,30,32,24,12,0
2079,2014,3,11,23,16,58,9,30,14,24,12,0
2080,2014,3,12,24,16,46,10,30,8,24,12,0
2081,2014,3,13,24,14,40,10,30,6,24,12,0
2082,2014,3,14,25,15,38,10,30,2,24,12,0
2083,2014,3,15,25,15,34,10,30,0,25,12,0
2084,2014,3,16,25,17,37,10,30,1,25,12,0
2085,2014,3,17,26,14,36,10,30,1,26,12,0
2086,2014,3,18,27,14,32,10,30,0,26,12,0
2087,2014,3,19,27,13,36,10,30,1,27,12,0
2088,2014,3,20,28,11,44,10,30,2,28,12,0
2089,2014,3,21,29,8,39,10,30,5,29,12,0
2090,2014,3,22,28,8,38,10,30,14,28,12,0
2091,2014,3,23,28,13,37,10,30,9,28,12,0
2092,2014,3,24,27,10,43,10,30,37,28,3,0.88
2093,2014,3,25,27,10,44,10,30,26,28,12,0.08
